passenger_id,service_date,period,arrival_time,service_start_time,service_end_time,server_id,servers_scheduled
SYN-20260305-MORNINGPEAK-0092,2026-03-05,Morning peak,2026-03-05T07:05:01Z,2026-03-05T07:05:57Z,2026-03-05T07:10:54Z,5,6
SYN-20260305-MORNINGPEAK-0093,2026-03-05,Morning peak,2026-03-05T07:05:08Z,2026-03-05T07:07:36Z,2026-03-05T07:08:26Z,3,6
SYN-20260305-MORNINGPEAK-0094,2026-03-05,Morning peak,2026-03-05T07:06:34Z,2026-03-05T07:07:45Z,2026-03-05T07:09:40Z,4,6
SYN-20260305-MORNINGPEAK-0095,2026-03-05,Morning peak,2026-03-05T07:07:06Z,2026-03-05T07:07:50Z,2026-03-05T07:10:19Z,2,6
SYN-20260305-MORNINGPEAK-0096,2026-03-05,Morning peak,2026-03-05T07:08:13Z,2026-03-05T07:08:26Z,2026-03-05T07:11:15Z,3,6
SYN-20260305-MORNINGPEAK-0097,2026-03-05,Morning peak,2026-03-05T07:09:46Z,2026-03-05T07:09:46Z,2026-03-05T07:13:32Z,4,6
SYN-20260305-MORNINGPEAK-0098,2026-03-05,Morning peak,2026-03-05T07:09:48Z,2026-03-05T07:10:19Z,2026-03-05T07:14:43Z,2,6
SYN-20260305-MORNINGPEAK-0099,2026-03-05,Morning peak,2026-03-05T07:10:27Z,2026-03-05T07:10:54Z,2026-03-05T07:13:48Z,5,6
SYN-20260305-MORNINGPEAK-0100,2026-03-05,Morning peak,2026-03-05T07:10:30Z,2026-03-05T07:11:02Z,2026-03-05T07:15:11Z,6,6
SYN-20260305-MORNINGPEAK-0101,2026-03-05,Morning peak,2026-03-05T07:11:00Z,2026-03-05T07:11:15Z,2026-03-05T07:12:49Z,3,6
SYN-20260305-MORNINGPEAK-0102,2026-03-05,Morning peak,2026-03-05T07:11:12Z,2026-03-05T07:12:49Z,2026-03-05T07:13:51Z,3,6
SYN-20260305-MORNINGPEAK-0103,2026-03-05,Morning peak,2026-03-05T07:12:21Z,2026-03-05T07:13:09Z,2026-03-05T07:14:56Z,1,6
SYN-20260305-MORNINGPEAK-0104,2026-03-05,Morning peak,2026-03-05T07:12:22Z,2026-03-05T07:13:32Z,2026-03-05T07:17:37Z,4,6
SYN-20260305-MORNINGPEAK-0105,2026-03-05,Morning peak,2026-03-05T07:13:01Z,2026-03-05T07:13:48Z,2026-03-05T07:18:05Z,5,6
SYN-20260305-MORNINGPEAK-0106,2026-03-05,Morning peak,2026-03-05T07:13:35Z,2026-03-05T07:13:51Z,2026-03-05T07:14:31Z,3,6
SYN-20260305-MORNINGPEAK-0107,2026-03-05,Morning peak,2026-03-05T07:13:58Z,2026-03-05T07:14:31Z,2026-03-05T07:16:23Z,3,6
SYN-20260305-MORNINGPEAK-0108,2026-03-05,Morning peak,2026-03-05T07:14:24Z,2026-03-05T07:14:43Z,2026-03-05T07:21:07Z,2,6
SYN-20260305-MORNINGPEAK-0109,2026-03-05,Morning peak,2026-03-05T07:14:52Z,2026-03-05T07:14:56Z,2026-03-05T07:16:46Z,1,6
SYN-20260305-MORNINGPEAK-0110,2026-03-05,Morning peak,2026-03-05T07:16:11Z,2026-03-05T07:16:11Z,2026-03-05T07:25:50Z,6,6
SYN-20260305-MORNINGPEAK-0111,2026-03-05,Morning peak,2026-03-05T07:17:36Z,2026-03-05T07:17:36Z,2026-03-05T07:20:56Z,3,6
SYN-20260305-MORNINGPEAK-0112,2026-03-05,Morning peak,2026-03-05T07:18:57Z,2026-03-05T07:18:57Z,2026-03-05T07:22:01Z,1,6
SYN-20260305-MORNINGPEAK-0113,2026-03-05,Morning peak,2026-03-05T07:19:23Z,2026-03-05T07:19:23Z,2026-03-05T07:19:36Z,4,6
SYN-20260305-MORNINGPEAK-0114,2026-03-05,Morning peak,2026-03-05T07:19:40Z,2026-03-05T07:19:40Z,2026-03-05T07:24:16Z,5,6
SYN-20260305-MORNINGPEAK-0115,2026-03-05,Morning peak,2026-03-05T07:20:42Z,2026-03-05T07:20:42Z,2026-03-05T07:22:04Z,4,6
SYN-20260305-MORNINGPEAK-0116,2026-03-05,Morning peak,2026-03-05T07:22:09Z,2026-03-05T07:22:09Z,2026-03-05T07:25:41Z,3,6
SYN-20260305-MORNINGPEAK-0117,2026-03-05,Morning peak,2026-03-05T07:22:33Z,2026-03-05T07:22:33Z,2026-03-05T07:27:50Z,2,6
SYN-20260305-MORNINGPEAK-0118,2026-03-05,Morning peak,2026-03-05T07:23:47Z,2026-03-05T07:23:47Z,2026-03-05T07:25:14Z,1,6
SYN-20260305-MORNINGPEAK-0119,2026-03-05,Morning peak,2026-03-05T07:27:20Z,2026-03-05T07:27:20Z,2026-03-05T07:32:57Z,4,6
SYN-20260305-MORNINGPEAK-0120,2026-03-05,Morning peak,2026-03-05T07:27:38Z,2026-03-05T07:27:38Z,2026-03-05T07:30:01Z,5,6
SYN-20260305-MORNINGPEAK-0121,2026-03-05,Morning peak,2026-03-05T07:28:18Z,2026-03-05T07:28:18Z,2026-03-05T07:29:16Z,1,6
SYN-20260305-MORNINGPEAK-0122,2026-03-05,Morning peak,2026-03-05T07:28:23Z,2026-03-05T07:28:23Z,2026-03-05T07:29:31Z,3,6
SYN-20260305-MORNINGPEAK-0123,2026-03-05,Morning peak,2026-03-05T07:28:29Z,2026-03-05T07:28:29Z,2026-03-05T07:32:47Z,6,6
SYN-20260305-MORNINGPEAK-0124,2026-03-05,Morning peak,2026-03-05T07:29:30Z,2026-03-05T07:29:30Z,2026-03-05T07:29:37Z,2,6
SYN-20260305-MORNINGPEAK-0125,2026-03-05,Morning peak,2026-03-05T07:30:47Z,2026-03-05T07:30:47Z,2026-03-05T07:36:32Z,1,6
SYN-20260305-MORNINGPEAK-0126,2026-03-05,Morning peak,2026-03-05T07:31:08Z,2026-03-05T07:31:08Z,2026-03-05T07:32:34Z,3,6
SYN-20260305-MORNINGPEAK-0127,2026-03-05,Morning peak,2026-03-05T07:31:51Z,2026-03-05T07:31:51Z,2026-03-05T07:39:49Z,2,6
SYN-20260305-MORNINGPEAK-0128,2026-03-05,Morning peak,2026-03-05T07:32:28Z,2026-03-05T07:32:28Z,2026-03-05T07:41:19Z,5,6
SYN-20260305-MORNINGPEAK-0129,2026-03-05,Morning peak,2026-03-05T07:32:36Z,2026-03-05T07:32:36Z,2026-03-05T07:39:04Z,3,6
SYN-20260305-MORNINGPEAK-0130,2026-03-05,Morning peak,2026-03-05T07:32:41Z,2026-03-05T07:32:47Z,2026-03-05T07:36:48Z,6,6
SYN-20260305-MORNINGPEAK-0131,2026-03-05,Morning peak,2026-03-05T07:33:58Z,2026-03-05T07:33:58Z,2026-03-05T07:35:59Z,4,6
SYN-20260305-MORNINGPEAK-0132,2026-03-05,Morning peak,2026-03-05T07:36:06Z,2026-03-05T07:36:06Z,2026-03-05T07:37:22Z,4,6
SYN-20260305-MORNINGPEAK-0133,2026-03-05,Morning peak,2026-03-05T07:36:14Z,2026-03-05T07:36:32Z,2026-03-05T07:40:38Z,1,6
SYN-20260305-MORNINGPEAK-0134,2026-03-05,Morning peak,2026-03-05T07:36:32Z,2026-03-05T07:36:48Z,2026-03-05T07:37:10Z,6,6
SYN-20260305-MORNINGPEAK-0135,2026-03-05,Morning peak,2026-03-05T07:39:43Z,2026-03-05T07:39:43Z,2026-03-05T07:40:25Z,6,6
SYN-20260305-MORNINGPEAK-0136,2026-03-05,Morning peak,2026-03-05T07:39:54Z,2026-03-05T07:39:54Z,2026-03-05T07:40:57Z,4,6
SYN-20260305-MORNINGPEAK-0137,2026-03-05,Morning peak,2026-03-05T07:42:55Z,2026-03-05T07:42:55Z,2026-03-05T07:43:52Z,3,6
SYN-20260305-MORNINGPEAK-0138,2026-03-05,Morning peak,2026-03-05T07:43:09Z,2026-03-05T07:43:09Z,2026-03-05T07:43:23Z,2,6
SYN-20260305-MORNINGPEAK-0139,2026-03-05,Morning peak,2026-03-05T07:43:20Z,2026-03-05T07:43:20Z,2026-03-05T07:43:58Z,6,6
SYN-20260305-MORNINGPEAK-0140,2026-03-05,Morning peak,2026-03-05T07:44:26Z,2026-03-05T07:44:26Z,2026-03-05T07:49:28Z,1,6
SYN-20260305-MORNINGPEAK-0141,2026-03-05,Morning peak,2026-03-05T07:44:28Z,2026-03-05T07:44:28Z,2026-03-05T07:52:28Z,4,6
SYN-20260305-MORNINGPEAK-0142,2026-03-05,Morning peak,2026-03-05T07:44:39Z,2026-03-05T07:44:39Z,2026-03-05T07:46:19Z,5,6
SYN-20260305-MORNINGPEAK-0143,2026-03-05,Morning peak,2026-03-05T07:44:57Z,2026-03-05T07:44:57Z,2026-03-05T07:48:03Z,2,6
SYN-20260305-MORNINGPEAK-0144,2026-03-05,Morning peak,2026-03-05T07:45:49Z,2026-03-05T07:45:49Z,2026-03-05T07:48:49Z,3,6
SYN-20260305-MORNINGPEAK-0145,2026-03-05,Morning peak,2026-03-05T07:46:00Z,2026-03-05T07:46:00Z,2026-03-05T07:46:28Z,6,6
SYN-20260305-MORNINGPEAK-0146,2026-03-05,Morning peak,2026-03-05T07:46:34Z,2026-03-05T07:46:34Z,2026-03-05T07:52:35Z,5,6
SYN-20260305-MORNINGPEAK-0147,2026-03-05,Morning peak,2026-03-05T07:48:14Z,2026-03-05T07:48:14Z,2026-03-05T07:49:36Z,6,6
SYN-20260305-MORNINGPEAK-0148,2026-03-05,Morning peak,2026-03-05T07:48:18Z,2026-03-05T07:48:18Z,2026-03-05T07:54:55Z,2,6
SYN-20260305-MORNINGPEAK-0149,2026-03-05,Morning peak,2026-03-05T07:48:37Z,2026-03-05T07:48:49Z,2026-03-05T07:52:04Z,3,6
SYN-20260305-MORNINGPEAK-0150,2026-03-05,Morning peak,2026-03-05T07:48:42Z,2026-03-05T07:49:28Z,2026-03-05T07:52:16Z,1,6
SYN-20260305-MORNINGPEAK-0151,2026-03-05,Morning peak,2026-03-05T07:49:29Z,2026-03-05T07:49:36Z,2026-03-05T07:52:09Z,6,6
SYN-20260305-MORNINGPEAK-0152,2026-03-05,Morning peak,2026-03-05T07:50:52Z,2026-03-05T07:52:04Z,2026-03-05T07:52:20Z,3,6
SYN-20260305-MORNINGPEAK-0153,2026-03-05,Morning peak,2026-03-05T07:51:02Z,2026-03-05T07:52:09Z,2026-03-05T07:56:20Z,6,6
SYN-20260305-MORNINGPEAK-0154,2026-03-05,Morning peak,2026-03-05T07:51:53Z,2026-03-05T07:52:16Z,2026-03-05T07:52:34Z,1,6
SYN-20260305-MORNINGPEAK-0155,2026-03-05,Morning peak,2026-03-05T07:53:07Z,2026-03-05T07:53:07Z,2026-03-05T07:53:50Z,3,6
SYN-20260305-MORNINGPEAK-0156,2026-03-05,Morning peak,2026-03-05T07:53:50Z,2026-03-05T07:53:50Z,2026-03-05T07:58:01Z,4,6
SYN-20260305-MORNINGPEAK-0157,2026-03-05,Morning peak,2026-03-05T07:53:53Z,2026-03-05T07:53:53Z,2026-03-05T07:56:16Z,1,6
SYN-20260305-MORNINGPEAK-0158,2026-03-05,Morning peak,2026-03-05T07:54:10Z,2026-03-05T07:54:10Z,2026-03-05T07:54:13Z,5,6
SYN-20260305-MORNINGPEAK-0159,2026-03-05,Morning peak,2026-03-05T07:54:21Z,2026-03-05T07:54:21Z,2026-03-05T07:57:14Z,3,6
SYN-20260305-MORNINGPEAK-0160,2026-03-05,Morning peak,2026-03-05T07:55:20Z,2026-03-05T07:55:20Z,2026-03-05T08:13:28Z,5,6
SYN-20260305-MORNINGPEAK-0161,2026-03-05,Morning peak,2026-03-05T07:55:52Z,2026-03-05T07:55:52Z,2026-03-05T07:56:58Z,2,6
SYN-20260305-MORNINGPEAK-0162,2026-03-05,Morning peak,2026-03-05T07:57:09Z,2026-03-05T07:57:09Z,2026-03-05T07:58:25Z,1,6
SYN-20260305-MORNINGPEAK-0163,2026-03-05,Morning peak,2026-03-05T07:57:17Z,2026-03-05T07:57:17Z,2026-03-05T07:59:13Z,6,6
SYN-20260305-MORNINGPEAK-0164,2026-03-05,Morning peak,2026-03-05T07:57:18Z,2026-03-05T07:57:18Z,2026-03-05T07:59:33Z,2,6
SYN-20260305-MORNINGPEAK-0165,2026-03-05,Morning peak,2026-03-05T07:57:29Z,2026-03-05T07:57:29Z,2026-03-05T07:57:39Z,3,6
SYN-20260305-MORNINGPEAK-0166,2026-03-05,Morning peak,2026-03-05T07:58:05Z,2026-03-05T07:58:05Z,2026-03-05T08:01:06Z,3,6
SYN-20260305-MORNINGPEAK-0167,2026-03-05,Morning peak,2026-03-05T07:58:13Z,2026-03-05T07:58:13Z,2026-03-05T08:02:02Z,4,6
SYN-20260305-MORNINGPEAK-0168,2026-03-05,Morning peak,2026-03-05T07:58:15Z,2026-03-05T07:58:25Z,2026-03-05T07:59:42Z,1,6
SYN-20260305-MORNINGPEAK-0169,2026-03-05,Morning peak,2026-03-05T07:58:17Z,2026-03-05T07:59:13Z,2026-03-05T07:59:34Z,6,6
SYN-20260305-MORNINGPEAK-0170,2026-03-05,Morning peak,2026-03-05T07:59:29Z,2026-03-05T07:59:33Z,2026-03-05T07:59:37Z,2,6
SYN-20260305-MIDDAY-0001,2026-03-05,Midday,2026-03-05T10:00:09Z,2026-03-05T10:00:09Z,2026-03-05T10:00:12Z,1,5
SYN-20260305-MIDDAY-0002,2026-03-05,Midday,2026-03-05T10:01:37Z,2026-03-05T10:01:37Z,2026-03-05T10:22:38Z,3,5
SYN-20260305-MIDDAY-0003,2026-03-05,Midday,2026-03-05T10:01:39Z,2026-03-05T10:01:39Z,2026-03-05T10:05:24Z,1,5
SYN-20260305-MIDDAY-0004,2026-03-05,Midday,2026-03-05T10:02:53Z,2026-03-05T10:05:22Z,2026-03-05T10:05:36Z,4,5
SYN-20260305-MIDDAY-0005,2026-03-05,Midday,2026-03-05T10:03:21Z,2026-03-05T10:05:24Z,2026-03-05T10:09:16Z,1,5
SYN-20260305-MIDDAY-0006,2026-03-05,Midday,2026-03-05T10:05:27Z,2026-03-05T10:05:36Z,2026-03-05T10:08:38Z,4,5
SYN-20260305-MIDDAY-0007,2026-03-05,Midday,2026-03-05T10:05:44Z,2026-03-05T10:06:21Z,2026-03-05T10:20:22Z,5,5
SYN-20260305-MIDDAY-0008,2026-03-05,Midday,2026-03-05T10:06:36Z,2026-03-05T10:08:38Z,2026-03-05T10:09:07Z,4,5
SYN-20260305-MIDDAY-0009,2026-03-05,Midday,2026-03-05T10:06:38Z,2026-03-05T10:08:42Z,2026-03-05T10:11:13Z,2,5
SYN-20260305-MIDDAY-0010,2026-03-05,Midday,2026-03-05T10:06:54Z,2026-03-05T10:09:07Z,2026-03-05T10:10:18Z,4,5
SYN-20260305-MIDDAY-0011,2026-03-05,Midday,2026-03-05T10:08:17Z,2026-03-05T10:09:16Z,2026-03-05T10:19:18Z,1,5
SYN-20260305-MIDDAY-0012,2026-03-05,Midday,2026-03-05T10:09:07Z,2026-03-05T10:10:18Z,2026-03-05T10:12:58Z,4,5
SYN-20260305-MIDDAY-0013,2026-03-05,Midday,2026-03-05T10:09:34Z,2026-03-05T10:11:13Z,2026-03-05T10:16:47Z,2,5
SYN-20260305-MIDDAY-0014,2026-03-05,Midday,2026-03-05T10:10:23Z,2026-03-05T10:12:58Z,2026-03-05T10:17:14Z,4,5
SYN-20260305-MIDDAY-0015,2026-03-05,Midday,2026-03-05T10:11:42Z,2026-03-05T10:16:47Z,2026-03-05T10:17:20Z,2,5
SYN-20260305-MIDDAY-0016,2026-03-05,Midday,2026-03-05T10:13:42Z,2026-03-05T10:17:14Z,2026-03-05T10:20:46Z,4,5
SYN-20260305-MIDDAY-0017,2026-03-05,Midday,2026-03-05T10:18:14Z,2026-03-05T10:18:14Z,2026-03-05T10:22:36Z,2,5
SYN-20260305-MIDDAY-0018,2026-03-05,Midday,2026-03-05T10:18:31Z,2026-03-05T10:19:18Z,2026-03-05T10:29:21Z,1,5
SYN-20260305-MIDDAY-0019,2026-03-05,Midday,2026-03-05T10:19:07Z,2026-03-05T10:20:22Z,2026-03-05T10:23:54Z,5,5
SYN-20260305-MIDDAY-0020,2026-03-05,Midday,2026-03-05T10:21:29Z,2026-03-05T10:21:29Z,2026-03-05T10:27:01Z,4,5
SYN-20260305-MIDDAY-0021,2026-03-05,Midday,2026-03-05T10:23:34Z,2026-03-05T10:23:34Z,2026-03-05T10:26:34Z,2,5
SYN-20260305-MIDDAY-0022,2026-03-05,Midday,2026-03-05T10:23:42Z,2026-03-05T10:23:42Z,2026-03-05T10:23:58Z,3,5
SYN-20260305-MIDDAY-0023,2026-03-05,Midday,2026-03-05T10:25:23Z,2026-03-05T10:25:23Z,2026-03-05T10:25:48Z,5,5
SYN-20260305-MIDDAY-0024,2026-03-05,Midday,2026-03-05T10:30:05Z,2026-03-05T10:30:05Z,2026-03-05T10:30:21Z,3,5
SYN-20260305-MIDDAY-0025,2026-03-05,Midday,2026-03-05T10:33:07Z,2026-03-05T10:33:07Z,2026-03-05T10:40:58Z,5,5
SYN-20260305-MIDDAY-0026,2026-03-05,Midday,2026-03-05T10:33:12Z,2026-03-05T10:33:12Z,2026-03-05T10:57:30Z,2,5
SYN-20260305-MIDDAY-0027,2026-03-05,Midday,2026-03-05T10:33:41Z,2026-03-05T10:33:41Z,2026-03-05T10:40:43Z,4,5
SYN-20260305-MIDDAY-0028,2026-03-05,Midday,2026-03-05T10:35:24Z,2026-03-05T10:35:24Z,2026-03-05T10:38:18Z,1,5
SYN-20260305-MIDDAY-0029,2026-03-05,Midday,2026-03-05T10:36:39Z,2026-03-05T10:36:39Z,2026-03-05T10:40:30Z,3,5
SYN-20260305-MIDDAY-0030,2026-03-05,Midday,2026-03-05T10:38:33Z,2026-03-05T10:38:33Z,2026-03-05T10:46:05Z,1,5
SYN-20260305-MIDDAY-0031,2026-03-05,Midday,2026-03-05T10:41:36Z,2026-03-05T10:41:36Z,2026-03-05T10:46:54Z,3,5
SYN-20260305-MIDDAY-0032,2026-03-05,Midday,2026-03-05T10:42:24Z,2026-03-05T10:42:24Z,2026-03-05T10:45:13Z,4,5
SYN-20260305-MIDDAY-0033,2026-03-05,Midday,2026-03-05T10:42:41Z,2026-03-05T10:42:41Z,2026-03-05T10:44:24Z,5,5
SYN-20260305-MIDDAY-0034,2026-03-05,Midday,2026-03-05T10:47:37Z,2026-03-05T10:47:37Z,2026-03-05T10:48:55Z,5,5
SYN-20260305-MIDDAY-0035,2026-03-05,Midday,2026-03-05T10:48:04Z,2026-03-05T10:48:04Z,2026-03-05T11:03:35Z,4,5
SYN-20260305-MIDDAY-0036,2026-03-05,Midday,2026-03-05T10:48:34Z,2026-03-05T10:48:34Z,2026-03-05T11:05:54Z,1,5
SYN-20260305-MIDDAY-0037,2026-03-05,Midday,2026-03-05T10:50:10Z,2026-03-05T10:50:10Z,2026-03-05T10:50:42Z,3,5
SYN-20260305-MIDDAY-0038,2026-03-05,Midday,2026-03-05T10:51:02Z,2026-03-05T10:51:02Z,2026-03-05T10:57:26Z,5,5
SYN-20260305-MIDDAY-0039,2026-03-05,Midday,2026-03-05T10:51:46Z,2026-03-05T10:51:46Z,2026-03-05T10:52:24Z,3,5
SYN-20260305-MIDDAY-0040,2026-03-05,Midday,2026-03-05T10:53:23Z,2026-03-05T10:53:23Z,2026-03-05T11:00:44Z,3,5
SYN-20260305-MIDDAY-0041,2026-03-05,Midday,2026-03-05T10:54:20Z,2026-03-05T10:57:26Z,2026-03-05T10:59:12Z,5,5
SYN-20260305-MIDDAY-0042,2026-03-05,Midday,2026-03-05T10:54:26Z,2026-03-05T10:57:30Z,2026-03-05T10:59:12Z,2,5
SYN-20260305-MIDDAY-0043,2026-03-05,Midday,2026-03-05T10:56:02Z,2026-03-05T10:59:12Z,2026-03-05T11:00:22Z,5,5
SYN-20260305-MIDDAY-0044,2026-03-05,Midday,2026-03-05T10:56:27Z,2026-03-05T10:59:12Z,2026-03-05T11:00:18Z,2,5
SYN-20260305-MIDDAY-0045,2026-03-05,Midday,2026-03-05T10:57:52Z,2026-03-05T11:00:18Z,2026-03-05T11:00:48Z,2,5
SYN-20260305-MIDDAY-0046,2026-03-05,Midday,2026-03-05T10:59:18Z,2026-03-05T11:00:22Z,2026-03-05T11:08:05Z,5,5
SYN-20260305-MIDDAY-0047,2026-03-05,Midday,2026-03-05T10:59:29Z,2026-03-05T11:00:44Z,2026-03-05T11:02:30Z,3,5
SYN-20260305-MIDDAY-0048,2026-03-05,Midday,2026-03-05T10:59:55Z,2026-03-05T11:00:48Z,2026-03-05T11:07:40Z,2,5
SYN-20260305-MIDDAY-0049,2026-03-05,Midday,2026-03-05T11:00:20Z,2026-03-05T11:02:30Z,2026-03-05T11:16:34Z,3,5
SYN-20260305-MIDDAY-0050,2026-03-05,Midday,2026-03-05T11:01:10Z,2026-03-05T11:03:35Z,2026-03-05T11:06:22Z,4,5
SYN-20260305-MIDDAY-0051,2026-03-05,Midday,2026-03-05T11:01:13Z,2026-03-05T11:05:54Z,2026-03-05T11:07:07Z,1,5
SYN-20260305-MIDDAY-0052,2026-03-05,Midday,2026-03-05T11:01:18Z,2026-03-05T11:06:22Z,2026-03-05T11:08:06Z,4,5
SYN-20260305-MIDDAY-0053,2026-03-05,Midday,2026-03-05T11:07:26Z,2026-03-05T11:07:26Z,2026-03-05T11:17:21Z,1,5
SYN-20260305-MIDDAY-0054,2026-03-05,Midday,2026-03-05T11:08:07Z,2026-03-05T11:08:07Z,2026-03-05T11:09:23Z,2,5
SYN-20260305-MIDDAY-0055,2026-03-05,Midday,2026-03-05T11:09:52Z,2026-03-05T11:09:52Z,2026-03-05T11:22:08Z,5,5
SYN-20260305-MIDDAY-0056,2026-03-05,Midday,2026-03-05T11:10:54Z,2026-03-05T11:10:54Z,2026-03-05T11:11:07Z,4,5
SYN-20260305-MIDDAY-0057,2026-03-05,Midday,2026-03-05T11:12:56Z,2026-03-05T11:12:56Z,2026-03-05T11:18:50Z,2,5
SYN-20260305-MIDDAY-0058,2026-03-05,Midday,2026-03-05T11:13:09Z,2026-03-05T11:13:09Z,2026-03-05T11:29:37Z,4,5
SYN-20260305-MIDDAY-0059,2026-03-05,Midday,2026-03-05T11:13:19Z,2026-03-05T11:16:34Z,2026-03-05T11:19:39Z,3,5
SYN-20260305-MIDDAY-0060,2026-03-05,Midday,2026-03-05T11:14:10Z,2026-03-05T11:17:21Z,2026-03-05T11:26:04Z,1,5
SYN-20260305-MIDDAY-0061,2026-03-05,Midday,2026-03-05T11:18:54Z,2026-03-05T11:18:54Z,2026-03-05T11:19:01Z,2,5
SYN-20260305-MIDDAY-0062,2026-03-05,Midday,2026-03-05T11:19:28Z,2026-03-05T11:19:28Z,2026-03-05T11:21:30Z,2,5
SYN-20260305-MIDDAY-0063,2026-03-05,Midday,2026-03-05T11:20:03Z,2026-03-05T11:20:03Z,2026-03-05T11:29:44Z,3,5
SYN-20260305-MIDDAY-0064,2026-03-05,Midday,2026-03-05T11:21:32Z,2026-03-05T11:21:32Z,2026-03-05T11:23:23Z,2,5
SYN-20260305-MIDDAY-0065,2026-03-05,Midday,2026-03-05T11:24:00Z,2026-03-05T11:24:00Z,2026-03-05T11:26:01Z,5,5
SYN-20260305-MIDDAY-0066,2026-03-05,Midday,2026-03-05T11:29:04Z,2026-03-05T11:29:04Z,2026-03-05T11:31:53Z,2,5
SYN-20260305-MIDDAY-0067,2026-03-05,Midday,2026-03-05T11:29:06Z,2026-03-05T11:29:06Z,2026-03-05T11:45:26Z,5,5
SYN-20260305-MIDDAY-0068,2026-03-05,Midday,2026-03-05T11:29:22Z,2026-03-05T11:29:22Z,2026-03-05T11:32:20Z,1,5
SYN-20260305-MIDDAY-0069,2026-03-05,Midday,2026-03-05T11:32:25Z,2026-03-05T11:32:25Z,2026-03-05T11:40:20Z,4,5
SYN-20260305-MIDDAY-0070,2026-03-05,Midday,2026-03-05T11:33:05Z,2026-03-05T11:33:05Z,2026-03-05T11:35:09Z,3,5
SYN-20260305-MIDDAY-0071,2026-03-05,Midday,2026-03-05T11:33:24Z,2026-03-05T11:33:24Z,2026-03-05T11:42:35Z,2,5
SYN-20260305-MIDDAY-0072,2026-03-05,Midday,2026-03-05T11:35:47Z,2026-03-05T11:35:47Z,2026-03-05T11:49:12Z,1,5
SYN-20260305-MIDDAY-0073,2026-03-05,Midday,2026-03-05T11:37:12Z,2026-03-05T11:37:12Z,2026-03-05T11:39:55Z,3,5
SYN-20260305-MIDDAY-0074,2026-03-05,Midday,2026-03-05T11:38:55Z,2026-03-05T11:39:55Z,2026-03-05T11:39:58Z,3,5
SYN-20260305-MIDDAY-0075,2026-03-05,Midday,2026-03-05T11:40:36Z,2026-03-05T11:40:36Z,2026-03-05T11:41:13Z,3,5
SYN-20260305-MIDDAY-0076,2026-03-05,Midday,2026-03-05T11:41:21Z,2026-03-05T11:41:21Z,2026-03-05T11:41:22Z,4,5
SYN-20260305-MIDDAY-0077,2026-03-05,Midday,2026-03-05T11:41:46Z,2026-03-05T11:41:46Z,2026-03-05T11:56:49Z,3,5
SYN-20260305-MIDDAY-0078,2026-03-05,Midday,2026-03-05T11:42:31Z,2026-03-05T11:42:31Z,2026-03-05T11:44:09Z,4,5
SYN-20260305-MIDDAY-0079,2026-03-05,Midday,2026-03-05T11:43:48Z,2026-03-05T11:43:48Z,2026-03-05T11:44:13Z,2,5
SYN-20260305-MIDDAY-0080,2026-03-05,Midday,2026-03-05T11:46:21Z,2026-03-05T11:46:21Z,2026-03-05T11:49:03Z,4,5
SYN-20260305-MIDDAY-0081,2026-03-05,Midday,2026-03-05T11:46:43Z,2026-03-05T11:46:43Z,2026-03-05T11:54:10Z,2,5
SYN-20260305-MIDDAY-0082,2026-03-05,Midday,2026-03-05T11:47:17Z,2026-03-05T11:47:17Z,2026-03-05T11:48:57Z,5,5
SYN-20260305-MIDDAY-0083,2026-03-05,Midday,2026-03-05T11:47:31Z,2026-03-05T11:48:57Z,2026-03-05T11:51:16Z,5,5
SYN-20260305-MIDDAY-0084,2026-03-05,Midday,2026-03-05T11:47:45Z,2026-03-05T11:49:03Z,2026-03-05T11:56:43Z,4,5
SYN-20260305-MIDDAY-0085,2026-03-05,Midday,2026-03-05T11:49:14Z,2026-03-05T11:49:14Z,2026-03-05T11:49:56Z,1,5
SYN-20260305-MIDDAY-0086,2026-03-05,Midday,2026-03-05T11:51:12Z,2026-03-05T11:51:12Z,2026-03-05T11:53:08Z,1,5
SYN-20260305-MIDDAY-0087,2026-03-05,Midday,2026-03-05T11:52:31Z,2026-03-05T11:52:31Z,2026-03-05T12:09:19Z,5,5
SYN-20260305-MIDDAY-0088,2026-03-05,Midday,2026-03-05T11:52:52Z,2026-03-05T11:53:08Z,2026-03-05T12:13:05Z,1,5
SYN-20260305-MIDDAY-0089,2026-03-05,Midday,2026-03-05T11:52:55Z,2026-03-05T11:54:10Z,2026-03-05T11:57:25Z,2,5
SYN-20260305-MIDDAY-0090,2026-03-05,Midday,2026-03-05T11:55:17Z,2026-03-05T11:56:43Z,2026-03-05T12:03:35Z,4,5
SYN-20260305-MIDDAY-0091,2026-03-05,Midday,2026-03-05T11:57:20Z,2026-03-05T11:57:20Z,2026-03-05T12:00:02Z,3,5
SYN-20260305-AFTERNOONPEAK-0001,2026-03-05,Afternoon peak,2026-03-05T14:00:06Z,2026-03-05T14:00:06Z,2026-03-05T14:03:30Z,5,5
SYN-20260305-AFTERNOONPEAK-0002,2026-03-05,Afternoon peak,2026-03-05T14:00:36Z,2026-03-05T14:00:59Z,2026-03-05T14:05:20Z,4,5
SYN-20260305-AFTERNOONPEAK-0003,2026-03-05,Afternoon peak,2026-03-05T14:01:49Z,2026-03-05T14:01:49Z,2026-03-05T14:18:54Z,3,5
